id,title,description,category,source,synthetic,template_family,generator_version
S000845,Agregar filtros avanzados,"Quisiera filtrar facturas por cliente, plan y periodo al mismo tiempo. Necesito continuar con el proceso cuanto antes.",solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1
S000846,Recuperación de contraseña sin respuesta,Necesito restablecer la clave y no recibo ningún correo ni código y afecta a varios usuarios.,acceso_autenticacion,synthetic_generator,true,recuperacion_no_recibida,v0.1
S000847,Los resultados aparecen con retraso,"Al consultar facturas, la pantalla queda esperando antes de mostrar coincidencias.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1
S000848,Se crean registros duplicados,La plataforma duplica la solicitud sin que vuelva a enviar el formulario.,error_tecnico,synthetic_generator,true,duplicados,v0.1
S000849,No puedo completar el cobro,Al confirmar el pago aparece pago denegado y la suscripción no se renueva. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1
S000850,Quiero exportar a Excel,Actualmente solo se puede exportar en CSV y necesitamos soporte para Excel.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1
S000851,Agregar inicio de sesión con Google,Necesitamos un nuevo método de inicio de sesión basado en Apple. Esto sucede en más de un dispositivo.,solicitud_funcionalidad,synthetic_generator,true,nuevo_login,v0.1
S000852,Información sobre formas de pago,Quiero saber qué tarjetas y medios de pago acepta actualmente la plataforma.,consulta_general,synthetic_generator,true,metodos_disponibles,v0.1
S000853,Necesito conocer el horario de ayuda,¿En qué días y horarios puedo comunicarme con atención al cliente? Esto sucede en más de un dispositivo.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1
S000854,El comprobante no aparece,La transacción terminó correctamente y no recibí ningún documento de pago desde hace unos minutos. Antes funcionaba con normalidad.,pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1
S000855,Necesitamos más opciones de búsqueda,"Quisiera filtrar usuarios por cliente, plan y periodo al mismo tiempo. Ya intenté actualizar la página y volver a probar.",solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1
S000856,¿Dónde encuentro esta opción?,Quisiera saber cómo descargar un reporte dentro de la plataforma.,consulta_general,synthetic_generator,true,como_usar,v0.1
S000857,La cuenta permanece abierta después de salir,"Después de salir, al volver a la página sigo dentro de la cuenta cada vez que lo intento. Ya intenté actualizar la página y volver a probar.",acceso_autenticacion,synthetic_generator,true,cierre_sesion,v0.1
S000858,El informe tarda varios minutos,"El reporte se genera correctamente, aunque tarda casi diez minutos en completarse. El problema también fue confirmado por otro usuario.",rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000859,Demora excesiva al procesar reportes,"El reporte se genera correctamente, aunque tarda mucho más que antes en completarse.",rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000860,La aplicación se cierra sola,El sistema deja de responder y se cierra desde el celular al realizar adjuntar un archivo.,error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1
S000861,La búsqueda demora mucho,"Al consultar usuarios, la pantalla queda esperando antes de mostrar coincidencias. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1
S000862,La página queda en blanco,Al abrir la configuración solo aparece una pantalla blanca y no se muestra ningún dato. Antes funcionaba con normalidad.,error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1
S000863,Necesito corregir los datos fiscales,El comprobante fue emitido con datos antiguos y necesito corregir el número tributario. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1
S000864,Mi cuenta quedó bloqueada,"La plataforma informa que mi usuario está bloqueado, incluso después de esperar una hora. Esto sucede en más de un dispositivo.",acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1
S000865,El archivo generado está dañado,Al intentar abrir el documento aparece operación fallida y la operación se detiene. Ya intenté actualizar la página y volver a probar.,error_tecnico,synthetic_generator,true,archivo_falla,v0.1
S000866,Información sobre los planes,Quiero conocer las diferencias entre el plan básico y el plan empresarial. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,planes_precios,v0.1
S000867,Pausas frecuentes al cambiar de sección,"Al abrir un menú, la pantalla queda congelada casi medio minuto y luego continúa. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,congelamiento_temporal,v0.1
S000868,Los cambios no quedan guardados,"La operación termina sin error, aunque la base sigue mostrando los datos anteriores. Ya intenté actualizar la página y volver a probar.",error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1
S000869,Los resultados aparecen con retraso,"Al consultar usuarios, la pantalla queda esperando antes de mostrar coincidencias. Necesito continuar con el proceso cuanto antes.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1
S000870,La información vuelve a su valor anterior,"La plataforma confirma la actualización, pero al volver a entrar aparecen los campos vacíos. Necesito continuar con el proceso cuanto antes.",error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1
S000871,Rendimiento degradado en horas punta,"Cuando hay varios usuarios conectados, el sistema responde con mucha demora. El problema también fue confirmado por otro usuario.",rendimiento,synthetic_generator,true,lentitud_horaria,v0.1
S000872,Horario de atención,¿En qué días y horarios puedo comunicarme con la mesa de ayuda? Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1
S000873,El módulo demora en mostrar información,"Desde desde esta mañana, La lista de usuarios tarda mucho más de lo habitual.",rendimiento,synthetic_generator,true,carga_lenta,v0.1
S000874,Problema con el reintegro,"El reembolso fue aprobado hace tres días, pero el dinero no aparece en mi cuenta. Antes funcionaba con normalidad.",pagos_facturacion,synthetic_generator,true,reembolso,v0.1
S000875,No llega el correo de recuperación,"El sistema confirma el envío del enlace, aunque no aparece en spam ni correo principal desde la última actualización. El problema también fue confirmado por otro usuario.",acceso_autenticacion,synthetic_generator,true,recuperacion_no_recibida,v0.1
S000876,Necesito conocer el estado del trámite,Quisiera saber dónde puedo consultar el estado de la emisión de un comprobante. Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,estado_proceso,v0.1
S000877,Acceso denegado con datos correctos,La plataforma rechaza mi correo y contraseña aunque estoy seguro de que es correcto desde mi laptop.,acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1
S000878,Personalizar la interfaz,"Solicito una opción de tamaño de texto configurable, ya que actualmente no está disponible. Antes funcionaba con normalidad.",solicitud_funcionalidad,synthetic_generator,true,mejora_interfaz,v0.1
S000879,Pantalla vacía al abrir un módulo,La sección queda vacía varias veces al día y necesito volver a cargar la página.,error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1
S000880,La aplicación falla durante una operación,El sistema deja de responder y se cierra desde la aplicación móvil al realizar editar un registro. Esto sucede en más de un dispositivo.,error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1
S000881,Cobro posterior a la cancelación,La suscripción figura cancelada y aun así se procesó la renovación automática. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000882,No se sincronizan los datos externos,"La integración con el sistema contable estaba funcionando, pero dejó de enviar información desde esta mañana.",error_tecnico,synthetic_generator,true,integracion_fallida,v0.1
S000883,Solicito un reembolso,"El reembolso fue aprobado hace una semana, pero el dinero no aparece en mi cuenta.",pagos_facturacion,synthetic_generator,true,reembolso,v0.1
S000884,¿Cómo uso esta función?,No encuentro dónde se realiza cambiar una configuración; necesito orientación. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,como_usar,v0.1
S000885,Pago aprobado sin documento tributario,"Necesito el comprobante de la renovación, aunque el sistema todavía no lo genera. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1
S000886,¿Cuándo está disponible soporte?,Necesito información sobre el horario y los canales de atención disponibles. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1
S000887,Pagué pero la cuenta sigue vencida,"Realicé una transferencia, pero la suscripción todavía figura como pendiente. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1
S000888,No ocurre nada al guardar,"Hago clic en enviar, pero no ocurre nada y el proceso queda detenido.",error_tecnico,synthetic_generator,true,boton_no_responde,v0.1
S000889,Buscar registros toma varios segundos,"Cada búsqueda devuelve resultados, pero tarda varios segundos en responder.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1
S000890,Agregar un nuevo método de pago,Sería útil permitir pagos mediante una billetera digital además de las tarjetas. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,nuevo_pago,v0.1
S000891,Los reportes se generan lentamente,"El reporte se genera correctamente, aunque tarda cinco minutos en completarse. Necesito continuar con el proceso cuanto antes.",rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000892,El sistema se pone lento por las tardes,"En el cierre de mes todas las pantallas tardan más, aunque fuera de ese horario funcionan bien. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,lentitud_horaria,v0.1
S000893,No aparece contenido en la sección,"Puedo navegar por el menú, pero el panel de usuarios no carga su contenido desde el celular. Ya intenté actualizar la página y volver a probar.",error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1
S000894,Problema con el reintegro,Necesito devolver una compra duplicada porque se realizó por error. Antes funcionaba con normalidad.,pagos_facturacion,synthetic_generator,true,reembolso,v0.1
S000895,La integración dejó de funcionar,"La integración con el sistema contable estaba funcionando, pero dejó de enviar información desde hace unos minutos.",error_tecnico,synthetic_generator,true,integracion_fallida,v0.1
S000896,Necesitamos una vista móvil,Necesitamos adaptar la interfaz con tamaño de texto configurable para nuestros usuarios. El problema también fue confirmado por otro usuario.,solicitud_funcionalidad,synthetic_generator,true,mejora_interfaz,v0.1
S000897,Necesito conocer el horario de ayuda,Necesito información sobre el horario y los canales de atención disponibles. Esto sucede en más de un dispositivo.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1
S000898,Pago aprobado sin documento tributario,"Necesito el comprobante de la renovación, aunque el sistema todavía no lo genera. Ya intenté actualizar la página y volver a probar.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1
